,loss,decoder_loss,decoder_1_loss,decoder_2_loss,decoder_3_loss,decoder_4_loss,decoder_5_loss,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss,val_decoder_3_loss,val_decoder_4_loss,val_decoder_5_loss
10,0.06087282672524452,0.0003308226587250829,0.00033586806966923177,0.000791576923802495,0.0032978251110762358,0.0033828429877758026,0.009913519024848938,0.05748115852475166,0.0002761051873676479,0.0002808700955938548,0.0006916324491612613,0.0029533940833061934,0.0029148210305720568,0.009519563056528568
11,0.05538509041070938,0.0003015386173501611,0.0003048938815481961,0.0007260446436703205,0.0029810701962560415,0.0030564176850020885,0.009022187441587448,0.07132181525230408,0.00030217808671295643,0.0003032111271750182,0.0007275615353137255,0.004206777550280094,0.00414001801982522,0.011746364645659924
12,0.05357428267598152,0.0002861990069504827,0.00029239332070574164,0.0006919290754012764,0.0029013396706432104,0.0030042738653719425,0.00872608833014965,0.0556875616312027,0.00028731938800774515,0.0002904543362092227,0.0007032313151285052,0.0028708011377602816,0.002865119371563196,0.009171542711555958
13,0.05175715684890747,0.00028201681561768055,0.0002871407486964017,0.0006774280918762088,0.002848302247002721,0.0029046391136944294,0.008409579284489155,0.05201274901628494,0.0002445825084578246,0.0002468400343786925,0.0005975590902380645,0.0027905928436666727,0.002802124945446849,0.008588163182139397
14,0.05100595951080322,0.00028043013298884034,0.0002860003733076155,0.0006714682094752789,0.0028465890791267157,0.0028835574630647898,0.008270408026874065,0.05011339113116264,0.00024414461222477257,0.0002465585130266845,0.0005960618727840483,0.0026764366775751114,0.0027262591756880283,0.008247939869761467
15,0.047303374856710434,0.0002617955324240029,0.00026918051298707724,0.0006332902703434229,0.00260008848272264,0.0026921131648123264,0.007662756368517876,0.0506051629781723,0.00026822549989447,0.0002732010616455227,0.000638140132650733,0.0027693696320056915,0.002771515166386962,0.008266428485512733
16,0.04641343280673027,0.0002541881985962391,0.0002576906408648938,0.0006110607646405697,0.00260531366802752,0.002653569681569934,0.007517468184232712,0.06042163819074631,0.00032187605393119156,0.0003252659225836396,0.000760289141908288,0.0035566443111747503,0.0036153062246739864,0.009760218672454357
17,0.04460502788424492,0.00025007431395351887,0.000254966551437974,0.0006037212442606688,0.0024874131195247173,0.0025344130117446184,0.007211916148662567,0.04662265628576279,0.0003121974295936525,0.00031395055702887475,0.0007224797154776752,0.002495673717930913,0.002512063132598996,0.0074752760119736195
18,0.04248172417283058,0.0002367131382925436,0.0002400619414402172,0.0005707754753530025,0.002366568660363555,0.002420146716758609,0.006872869096696377,0.04478999227285385,0.00024063825549092144,0.00024029382620938122,0.000584928784519434,0.0024148907978087664,0.0024676555767655373,0.00730037409812212
19,0.042468465864658356,0.0002452338521834463,0.0002484169672243297,0.0005867875297553837,0.0024034869857132435,0.002446768805384636,0.006838127039372921,0.049170903861522675,0.00026513379998505116,0.00026531043113209307,0.0006110100657679141,0.002884415676817298,0.002863889094442129,0.007967420853674412
