,0
700,0.9945493
701,0.99469763
702,0.9978225
703,0.99550945
704,0.99488986
705,0.99537575
706,0.97034526
707,0.99479663
708,0.9944909
709,0.9834247
710,0.9957938
711,0.9899344
712,0.99748033
713,0.9963181
714,0.99761266
715,0.98912126
716,0.9971322
717,0.996018
718,0.99424326
719,0.9937483
720,0.9915167
721,0.9969548
722,0.990875
723,0.9959975
724,0.99572486
725,0.99676365
726,0.99611956
727,0.99653816
728,0.9928759
729,0.98149
730,0.99796593
731,0.99597627
732,0.99713326
733,0.99503404
734,0.997918
735,0.99348205
736,0.99710155
737,0.99374324
738,0.9891389
739,0.9965205
740,0.99396294
741,0.99512523
742,0.9953652
743,0.993607
744,0.995627
745,0.99554837
746,0.99722224
747,0.9856717
748,0.9962783
749,0.994434
750,0.99457365
751,0.99393
752,0.9935446
753,0.97648096
754,0.9956659
755,0.9958461
756,0.99510896
757,0.9960422
758,0.9932377
759,0.99671674
760,0.9938659
761,0.9964093
762,0.97829896
763,0.99300146
764,0.996876
765,0.9965078
766,0.9960425
767,0.99209476
768,0.9957358
769,0.9952746
770,0.99649364
771,0.99584436
772,0.99820805
773,0.9963579
774,0.99212706
775,0.99331194
776,0.99610245
777,0.9828706
778,0.9916433
779,0.99331576
780,0.9957234
781,0.9955616
782,0.9958337
783,0.99536425
784,0.99659693
785,0.9883402
786,0.9972692
787,0.9965326
788,0.9936277
789,0.9959688
790,0.9950641
791,0.9905559
792,0.9964233
793,0.99820167
794,0.9971258
795,0.99585205
796,0.99668527
797,0.99539876
798,0.9975154
799,0.99724287
800,0.99117845
801,0.9976229
802,0.99540305
803,0.99766934
804,0.9967288
805,0.97794247
806,0.99759144
807,0.98964715
808,0.996574
809,0.98660666
810,0.98792124
811,0.99607134
812,0.99567723
813,0.9975174
814,0.9938741
815,0.99671215
816,0.9954212
817,0.98640937
818,0.9947412
819,0.9938388
820,0.99828786
821,0.9963069
822,0.9980444
823,0.99651253
824,0.98965937
825,0.99592227
826,0.9877054
827,0.99432516
828,0.9970448
829,0.9891835
830,0.99019253
831,0.99626833
832,0.9927501
833,0.9965796
834,0.9972757
835,0.996748
836,0.9951711
837,0.99391615
838,0.99016553
839,0.9953645
840,0.994971
841,0.99254525
842,0.99823636
843,0.9957699
844,0.9977005
845,0.99220896
846,0.99721885
847,0.9968586
848,0.98937696
849,0.9964215
850,0.9931475
851,0.9920965
852,0.99811745
853,0.9941094
854,0.9983091
855,0.9985395
856,0.9944483
857,0.99597377
858,0.99497944
859,0.99625784
860,0.9933956
861,0.9906285
862,0.99523556
863,0.99480575
864,0.95931816
865,0.994373
866,0.99658394
867,0.99252725
868,0.9948505
869,0.99538153
870,0.9974793
871,0.99041957
872,0.99448097
873,0.9911643
874,0.9957393
875,0.99339914
876,0.99545896
877,0.99673593
878,0.9933049
879,0.9968499
880,0.9957859
881,0.9966824
882,0.9978934
883,0.99753785
884,0.99517345
885,0.98967093
886,0.99640745
887,0.9967077
888,0.9835373
889,0.99350446
890,0.9971309
891,0.9967714
892,0.99696815
893,0.995089
894,0.99665815
895,0.99473095
896,0.9967138
897,0.9964283
898,0.9946453
899,0.9972336
900,0.9942976
901,0.9837889
902,0.994308
903,0.9972515
904,0.99708605
905,0.99272686
906,0.9949906
907,0.996641
908,0.9969819
909,0.9858911
910,0.9965535
911,0.9963897
912,0.99562943
913,0.9957311
914,0.9964839
915,0.99270874
916,0.9945964
917,0.99466974
918,0.9958947
919,0.996748
920,0.9976269
921,0.9948492
922,0.98857045
923,0.996886
924,0.99644625
925,0.9946964
926,0.99355555
927,0.9977282
928,0.9965943
929,0.9974937
930,0.97087944
931,0.99579215
932,0.99693775
933,0.99738866
934,0.9952426
935,0.9859298
936,0.99711204
937,0.9976548
938,0.9841975
939,0.9945791
940,0.99487245
941,0.992382
942,0.9942341
943,0.9977312
944,0.9978547
945,0.9969071
946,0.9963183
947,0.9939062
948,0.99575883
949,0.9976819
950,0.9966132
951,0.9918552
952,0.99646056
953,0.99584633
954,0.9956864
955,0.9957997
956,0.9935375
957,0.99337566
958,0.9918614
959,0.9977669
960,0.99407667
961,0.9955746
962,0.9964523
963,0.99689883
964,0.9882788
965,0.99168783
966,0.9957422
967,0.9905441
968,0.98925126
969,0.9945494
970,0.9971033
971,0.99531233
972,0.99653935
973,0.99723643
974,0.99803585
975,0.9959554
976,0.992766
977,0.9911815
978,0.98745424
979,0.99501103
980,0.9962163
981,0.99630564
982,0.99642766
983,0.9906863
984,0.99651957
985,0.9971146
986,0.9949834
987,0.9986465
988,0.9948778
989,0.9939801
990,0.9955715
991,0.9970558
992,0.99660236
993,0.9923971
994,0.99879605
995,0.9927178
996,0.98581934
997,0.9959428
998,0.99565446
999,0.99500775
1000,0.998016
1001,0.9951558
1002,0.9987048
1003,0.9960606
1004,0.9956557
1005,0.99636114
1006,0.9951911
1007,0.9918126
1008,0.9964388
1009,0.9929611
1010,0.99531394
1011,0.979084
1012,0.99350584
1013,0.99539304
1014,0.9958451
1015,0.9909923
1016,0.99744207
1017,0.9770185
1018,0.9974115
1019,0.9928856
1020,0.99234426
1021,0.9964798
1022,0.9943667
1023,0.97665894
1024,0.991698
1025,0.9962568
1026,0.99639267
1027,0.99702024
1028,0.99448574
1029,0.9955937
1030,0.99310493
1031,0.9960242
1032,0.9931808
1033,0.996308
1034,0.99379176
1035,0.98516136
1036,0.99558264
1037,0.9945383
1038,0.99578035
1039,0.9953454
1040,0.99581134
1041,0.9915455
1042,0.9938311
1043,0.9940641
1044,0.99736106
1045,0.9912417
1046,0.98722684
1047,0.99718887
1048,0.99389935
1049,0.9923092
1050,0.99140877
1051,0.99362135
1052,0.9966428
1053,0.99814284
1054,0.9817921
1055,0.99504
1056,0.99015015
1057,0.9909391
1058,0.99674875
1059,0.9892652
1060,0.9984059
1061,0.996681
1062,0.9971808
1063,0.99469054
1064,0.99606526
1065,0.9953022
1066,0.9900789
1067,0.9942436
1068,0.99491006
1069,0.9983968
1070,0.9900867
1071,0.996569
1072,0.99435884
1073,0.9958326
1074,0.9944179
1075,0.9927546
1076,0.99541223
1077,0.99524444
1078,0.9959083
1079,0.9926611
1080,0.9968473
1081,0.9947775
1082,0.998688
1083,0.9963726
1084,0.99185526
1085,0.9888657
1086,0.992292
1087,0.9929507
1088,0.99781764
1089,0.9974947
1090,0.9951974
1091,0.99706066
1092,0.99527293
1093,0.9901072
1094,0.99693733
1095,0.99552727
1096,0.9967705
1097,0.99591523
1098,0.99473995
1099,0.9796254
1100,0.99560416
1101,0.993911
1102,0.9972702
1103,0.99157524
1104,0.9900788
1105,0.9970757
1106,0.9882248
1107,0.9904578
1108,0.9956696
1109,0.9953948
1110,0.9964202
1111,0.99453914
1112,0.99344915
1113,0.9931188
1114,0.9929777
1115,0.997839
1116,0.9960745
1117,0.99175674
1118,0.99372274
1119,0.9964471
1120,0.9963468
1121,0.99791986
1122,0.9945014
1123,0.9960041
1124,0.99629986
1125,0.9971384
1126,0.9879788
1127,0.9929725
1128,0.9945944
1129,0.996463
1130,0.99724156
1131,0.9961152
1132,0.9952098
1133,0.9973116
1134,0.99467325
1135,0.9922616
1136,0.99627805
1137,0.99196833
1138,0.98815256
1139,0.9938358
1140,0.9961169
1141,0.9948317
1142,0.9958961
1143,0.9969379
1144,0.99577105
1145,0.99588543
1146,0.9925071
1147,0.9964786
1148,0.9973964
1149,0.99527955
1150,0.9905633
1151,0.994805
1152,0.99562675
1153,0.9963914
1154,0.9982999
1155,0.98943394
1156,0.9966363
1157,0.96918386
1158,0.99532664
1159,0.9922163
1160,0.9983461
1161,0.99776465
1162,0.9793737
1163,0.9966813
1164,0.9979877
1165,0.99657
1166,0.99617314
1167,0.9966912
1168,0.9904839
1169,0.9935292
1170,0.99471647
1171,0.9965942
1172,0.99781394
1173,0.9939741
1174,0.9948519
1175,0.9953347
1176,0.99145544
1177,0.99468476
1178,0.9961326
1179,0.99484766
1180,0.9931864
1181,0.99452376
1182,0.99351853
1183,0.9958159
1184,0.99515355
1185,0.9971279
1186,0.9904752
1187,0.9937457
1188,0.99448735
1189,0.9970822
1190,0.9983384
1191,0.9962855
1192,0.9963898
1193,0.9912144
1194,0.9977735
1195,0.9977804
1196,0.99686533
1197,0.9987836
1198,0.9969119
1199,0.99360096
1200,0.9980485
1201,0.9957774
1202,0.9966363
1203,0.9977588
1204,0.988657
1205,0.98485994
1206,0.9966395
1207,0.9968508
1208,0.99242914
1209,0.9947977
1210,0.9966123
1211,0.9860418
1212,0.9962605
1213,0.9971033
1214,0.99553746
1215,0.9962756
1216,0.99394506
1217,0.9950702
1218,0.9937492
1219,0.9874464
1220,0.994835
1221,0.98977405
1222,0.99738395
1223,0.9959726
1224,0.9945062
1225,0.9932851
1226,0.996317
1227,0.99565434
1228,0.9910703
1229,0.99099845
1230,0.9956628
1231,0.99472386
1232,0.989785
1233,0.9959615
1234,0.9952877
1235,0.99477553
1236,0.9976811
1237,0.9943154
1238,0.9981548
1239,0.98328984
1240,0.996486
1241,0.9904204
1242,0.99160075
1243,0.9960784
1244,0.99247557
1245,0.9952066
1246,0.9968963
1247,0.9939509
1248,0.9950859
1249,0.9955019
1250,0.9985612
1251,0.9861502
1252,0.9927349
1253,0.99752265
1254,0.99375635
1255,0.99799377
1256,0.99575347
1257,0.99257547
1258,0.992438
1259,0.9960455
1260,0.99485606
1261,0.9913914
1262,0.9964699
1263,0.99027437
1264,0.98622924
1265,0.99730825
1266,0.99197716
1267,0.9914296
1268,0.99787
1269,0.9962509
1270,0.97609156
1271,0.9978007
1272,0.9939354
1273,0.99674624
1274,0.9960481
1275,0.99645853
1276,0.9957639
1277,0.99488676
1278,0.9866714
1279,0.9971708
1280,0.99809337
1281,0.99389565
1282,0.9972437
1283,0.9970612
1284,0.9944921
1285,0.996517
1286,0.99252975
1287,0.99835086
1288,0.99611235
1289,0.99332523
1290,0.99662346
1291,0.99470365
1292,0.99562925
1293,0.9917564
1294,0.9911781
1295,0.96675605
1296,0.99266744
1297,0.9932263
1298,0.99511194
1299,0.99619424
1300,0.9975702
1301,0.9951163
1302,0.99515444
1303,0.99493986
1304,0.99397117
1305,0.99484926
1306,0.9979877
1307,0.9954037
1308,0.99810356
1309,0.9956673
1310,0.9973445
1311,0.9955856
1312,0.995818
1313,0.9965224
1314,0.99480677
1315,0.9921163
1316,0.9967088
1317,0.9934042
1318,0.9920724
1319,0.99141043
1320,0.99604434
1321,0.99355465
1322,0.99287796
1323,0.99461526
1324,0.9860133
1325,0.99854237
1326,0.99652934
1327,0.9961604
1328,0.99687153
1329,0.9973536
1330,0.9949191
1331,0.9934273
1332,0.9941156
1333,0.99543107
1334,0.99571204
1335,0.9942817
1336,0.9931037
1337,0.99422073
1338,0.99132717
1339,0.9947601
1340,0.9960596
1341,0.9973151
1342,0.99757934
1343,0.9960092
1344,0.992363
1345,0.9972487
1346,0.99334925
1347,0.9937247
1348,0.9962134
1349,0.9980984
1350,0.99101233
1351,0.9929321
1352,0.9940625
1353,0.9967483
1354,0.99341685
1355,0.99599624
1356,0.9938476
1357,0.9959623
1358,0.9945394
1359,0.99611264
1360,0.988729
1361,0.9960189
1362,0.9959141
1363,0.9933912
1364,0.9971041
1365,0.9930898
1366,0.99021906
1367,0.9931034
1368,0.99620885
1369,0.99359375
1370,0.9947073
1371,0.9929864
1372,0.9946835
1373,0.99160904
1374,0.99432623
1375,0.9969476
1376,0.99555457
1377,0.9891097
1378,0.9932028
1379,0.99517477
1380,0.98686296
1381,0.9960112
1382,0.9967514
1383,0.99585754
1384,0.98770726
1385,0.9966944
1386,0.99572635
1387,0.99480504
1388,0.99352807
1389,0.9931161
1390,0.99473375
1391,0.9969783
1392,0.99069905
1393,0.9947046
1394,0.98829657
1395,0.99573433
1396,0.9872279
1397,0.9966015
1398,0.9954474
1399,0.9948586
1400,0.99747
1401,0.998697
1402,0.99299234
1403,0.9945521
1404,0.9963581
1405,0.9910948
1406,0.9830862
1407,0.99688196
1408,0.99557966
1409,0.9948517
1410,0.9968125
1411,0.99611944
1412,0.99752426
1413,0.99368095
1414,0.9972251
1415,0.99432784
1416,0.99606276
1417,0.99431115
1418,0.9877209
1419,0.99699825
1420,0.98618203
1421,0.99454755
1422,0.99594885
1423,0.99404746
1424,0.99645865
1425,0.9966936
1426,0.9973421
1427,0.9955682
1428,0.99340594
1429,0.99556166
1430,0.99406165
1431,0.99314445
1432,0.98283345
1433,0.99038684
1434,0.9953506
1435,0.99565554
1436,0.9864053
1437,0.9980997
1438,0.99518526
1439,0.9959078
1440,0.99261284
1441,0.9963399
1442,0.9855473
1443,0.99084973
1444,0.9908241
1445,0.9937475
1446,0.9957898
1447,0.9970691
1448,0.99524254
1449,0.9972397
1450,0.99296063
1451,0.98925555
1452,0.9947911
1453,0.9976252
1454,0.99554217
1455,0.99775416
1456,0.99174064
1457,0.98601097
1458,0.9951406
1459,0.9956351
1460,0.99360937
1461,0.9882136
1462,0.9931309
1463,0.99299437
1464,0.9978549
1465,0.9954449
1466,0.9976145
1467,0.97715175
1468,0.9934241
1469,0.98986346
1470,0.9974136
1471,0.99537224
1472,0.9972838
1473,0.99575156
1474,0.99181795
1475,0.98966974
1476,0.9939188
1477,0.9918832
1478,0.9926382
1479,0.99501306
1480,0.99472505
1481,0.9966867
1482,0.9966493
1483,0.9961091
1484,0.99584013
1485,0.9951255
1486,0.99231696
1487,0.9959289
1488,0.9956083
1489,0.9944715
1490,0.99707025
1491,0.9816168
1492,0.9957756
1493,0.99632347
1494,0.9938146
1495,0.98781157
1496,0.99378276
1497,0.9893956
1498,0.99520826
1499,0.9926992
1500,0.99685055
1501,0.9946474
1502,0.9940045
1503,0.9810616
1504,0.9933529
1505,0.99450725
1506,0.99599963
1507,0.9977988
1508,0.9972162
1509,0.9953798
1510,0.9953756
1511,0.98862404
1512,0.9945662
1513,0.9977442
1514,0.9955245
1515,0.99642134
1516,0.99792606
1517,0.99455875
1518,0.9957135
1519,0.99712694
1520,0.9933531
1521,0.99674803
1522,0.9930693
1523,0.9736931
1524,0.99720544
1525,0.99752986
1526,0.99656606
1527,0.9707849
1528,0.99694407
1529,0.99367964
1530,0.9955326
1531,0.99189097
1532,0.9934076
1533,0.99759066
1534,0.99770236
1535,0.9972417
1536,0.98818797
1537,0.9843969
1538,0.99440324
1539,0.99144644
1540,0.9941202
1541,0.9935096
1542,0.9885215
1543,0.98919237
1544,0.99578613
1545,0.99339014
1546,0.99087983
1547,0.9967392
1548,0.9931026
1549,0.99792314
1550,0.99566364
1551,0.99116516
1552,0.99605346
1553,0.99535465
1554,0.9956583
1555,0.99664396
1556,0.98771065
1557,0.9957937
1558,0.99413043
1559,0.994167
1560,0.9907069
1561,0.98030573
1562,0.9856388
1563,0.9904378
1564,0.9971659
1565,0.99735856
1566,0.99180144
1567,0.99233764
1568,0.9973992
1569,0.99544764
1570,0.9813373
1571,0.98234165
1572,0.9966068
1573,0.99607265
1574,0.98054814
1575,0.9938454
1576,0.99533975
1577,0.9961
1578,0.9936639
1579,0.9956696
1580,0.9959772
1581,0.9779676
1582,0.9939139
1583,0.9974363
1584,0.9937627
1585,0.99087805
1586,0.996792
1587,0.99718446
1588,0.99290687
1589,0.9966516
1590,0.99521965
1591,0.9922213
1592,0.9916905
1593,0.99631125
1594,0.9949094
1595,0.99641997
1596,0.9948996
1597,0.9948493
1598,0.99742866
1599,0.9954956
1600,0.99652594
1601,0.9961871
1602,0.9979526
1603,0.9950121
1604,0.98894334
1605,0.9952641
1606,0.9967002
1607,0.990758
1608,0.9889503
1609,0.99542606
1610,0.993475
1611,0.99710554
1612,0.9964707
1613,0.9937195
1614,0.9961862
1615,0.9970527
1616,0.9902554
1617,0.99336
1618,0.9940848
1619,0.9924751
1620,0.99313307
1621,0.9970788
1622,0.99427134
1623,0.9971922
1624,0.98739
1625,0.99499434
1626,0.9971455
1627,0.99570936
1628,0.97327936
1629,0.9969296
1630,0.99592763
1631,0.9948883
1632,0.9955095
1633,0.9909438
1634,0.9980942
1635,0.99669456
1636,0.9949989
1637,0.99281454
1638,0.99537
1639,0.99328387
1640,0.9953818
1641,0.99753577
1642,0.99677134
1643,0.9961605
1644,0.996397
1645,0.99817884
1646,0.99310756
1647,0.9967043
1648,0.99761987
1649,0.9927896
1650,0.9851811
1651,0.9971167
1652,0.9961364
1653,0.9960526
1654,0.9963602
1655,0.99683654
1656,0.9821681
1657,0.99641645
1658,0.9965609
1659,0.99673164
1660,0.99621505
1661,0.99814904
1662,0.9866895
1663,0.99666536
1664,0.9966956
1665,0.9971175
1666,0.99672705
1667,0.9971676
1668,0.9922011
1669,0.9934841
1670,0.99300116
1671,0.9927052
1672,0.997398
1673,0.9960405
1674,0.99055296
